Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1020000002.555737,354,20,10,40,00,00,01,B4,00,Benign
1020000002.555738,5E1,89,35,00,07,0A,00,A8,80,Benign
1020000002.556707,28B,00,00,00,00,00,00,00,00,Benign
1020000002.556708,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000002.556709,2D2,00,00,10,00,00,00,00,00,Benign
1020000002.556710,66C,00,80,10,00,18,00,00,20,Benign
1020000002.557757,618,FB,7D,BE,FF,F7,77,BF,DD,Benign
1020000002.559719,295,00,00,00,00,00,00,18,40,Benign
1020000002.560671,0D0,3A,51,04,62,EA,03,08,00,Benign
1020000002.560673,00E,20,54,16,02,08,09,73,CA,Benign
1020000002.560674,033,12,1F,19,21,AD,C1,27,D0,Benign
1020000002.561725,193,00,08,08,03,E8,08,00,00,Benign
1020000002.561727,107,00,00,00,00,00,00,00,00,Benign
1020000002.561728,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.562728,20E,4E,20,07,A1,86,3F,8F,FF,Benign
1020000002.562730,522,DF,7F,D0,00,78,78,00,1C,Benign
1020000002.562731,366,80,9D,C8,02,01,47,CE,38,Benign
1020000002.562732,580,00,00,00,06,47,87,FA,90,Benign
1020000002.563715,434,03,CA,A0,A5,B6,E3,C8,D0,Benign
1020000002.563717,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.563718,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.563719,0F4,9A,0C,01,02,04,B1,02,40,Benign
1020000002.564772,125,90,00,40,DF,40,BE,3F,60,Benign
1020000002.564774,6E0,02,A1,02,9F,02,A4,02,A2,Benign
1020000002.564775,576,7F,F8,00,00,3F,FC,1F,C0,Benign
1020000002.564776,498,84,00,20,00,E1,80,C2,CD,Benign
1020000002.565788,230,F0,00,00,02,D4,00,1E,00,Benign
1020000002.565789,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.565790,354,20,10,40,00,00,01,B4,00,Benign
1020000002.566812,5E1,89,35,00,07,0A,00,AC,80,Benign
1020000002.566814,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.566815,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000002.566816,26E,01,06,40,82,89,12,0A,04,Benign
1020000002.568681,3C1,7B,55,1F,BB,FA,2A,A9,2E,Benign
1020000002.569700,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.570689,4E7,00,00,00,14,03,6C,00,00,Benign
1020000002.570691,00E,20,54,16,02,08,09,73,D6,Benign
1020000002.570692,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.570693,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.571745,662,4C,80,00,00,40,00,00,00,Benign
1020000002.571748,684,4C,D4,80,59,41,5F,10,1E,Benign
1020000002.571749,636,24,9C,2F,81,0C,0A,60,00,Benign
1020000002.571750,2D7,10,00,60,D8,00,00,00,08,Benign
1020000002.572745,19C,10,AE,20,08,02,00,28,60,Benign
1020000002.572747,0D0,42,51,04,64,E7,03,0A,00,Benign
1020000002.572748,033,12,1F,11,21,0E,01,27,D0,Benign
1020000002.572749,274,58,F2,28,F4,50,7C,AD,E5,Benign
1020000002.573788,6E0,02,A3,02,9F,02,A4,02,A2,Benign
1020000002.573789,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.573790,3E4,00,D4,00,00,84,00,00,00,Benign
1020000002.573797,65C,40,08,12,A5,89,B0,00,00,Benign
1020000002.573798,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.574790,125,90,00,40,DF,40,A0,01,60,Benign
1020000002.574792,577,00,00,08,00,00,00,01,46,Benign
1020000002.575801,354,20,10,40,00,00,01,AC,80,Benign
1020000002.575803,5E1,89,35,00,07,0A,00,AC,80,Benign
1020000002.576819,28B,00,00,00,00,00,00,00,00,Benign
1020000002.576821,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000002.576822,407,38,92,5F,F0,00,01,98,A0,Benign
1020000002.579680,0D0,4A,51,04,64,E6,03,0A,00,Benign
1020000002.580702,033,12,1F,09,25,CE,41,27,D0,Benign
1020000002.580704,00E,20,54,16,02,08,09,73,D0,Benign
1020000002.581722,193,00,08,08,03,E8,08,00,00,Benign
1020000002.581724,107,00,00,00,00,00,00,00,00,Benign
1020000002.581725,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.582699,20E,4E,20,03,A1,84,BF,CF,FF,Benign
1020000002.582701,522,DF,7F,D0,00,7F,80,00,1C,Benign
1020000002.582702,366,80,1D,C8,02,01,47,CE,38,Benign
1020000002.582703,580,00,00,00,06,C0,07,FA,80,Benign
1020000002.583746,434,03,E2,20,A5,E7,13,E9,00,Benign
1020000002.583748,6E0,02,A6,02,9F,02,A4,02,A3,Benign
1020000002.583750,0BA,06,98,2B,84,10,00,06,8C,Benign
1020000002.583751,125,90,00,40,DF,40,BF,E3,60,Benign
1020000002.584763,498,84,00,20,00,DF,80,C3,0E,Benign
1020000002.584765,03C,00,00,04,00,33,00,00,00,Benign
1020000002.584766,464,00,02,40,00,00,90,16,58,Benign
1020000002.584767,207,04,04,60,48,2A,DE,D5,18,Benign
1020000002.585785,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1020000002.585787,1D6,06,0F,82,80,30,24,05,80,Benign
1020000002.585788,230,FF,00,00,02,D4,00,00,00,Benign
1020000002.585789,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.585790,354,20,10,40,00,00,01,9D,80,Benign
1020000002.586804,5E1,89,35,00,07,0A,00,B0,80,Benign
1020000002.586805,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.586806,0A7,00,51,0D,A5,31,2D,A0,A0,Benign
1020000002.586807,2B4,14,EA,04,00,00,00,58,00,Benign
1020000002.589622,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.590630,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.590631,295,00,00,00,00,00,00,18,40,Benign
1020000002.590632,00E,20,54,16,02,08,09,73,C4,Benign
1020000002.590633,662,4C,80,00,00,40,00,00,00,Benign
1020000002.591638,19C,14,AA,20,08,02,00,28,60,Benign
1020000002.591640,0D0,52,51,04,66,E4,03,0B,00,Benign
1020000002.591641,033,12,27,01,25,CE,81,27,D0,Benign
1020000002.591642,274,58,F2,2A,F2,50,7C,AD,E1,Benign
1020000002.592658,6E0,02,A9,02,9F,02,A3,02,A2,Benign
1020000002.592660,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.593676,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.593678,125,90,00,40,DF,40,BF,C5,60,Benign
1020000002.594682,3C1,7B,55,1F,BB,F9,AB,29,2E,Benign
1020000002.595697,354,20,10,40,00,00,01,9D,80,Benign
1020000002.595699,5E1,89,35,00,07,0A,00,B0,80,Benign
1020000002.596716,28B,00,00,00,00,00,00,00,00,Benign
1020000002.596717,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000002.596718,03D,00,01,83,80,00,00,00,00,Benign
1020000002.599710,0D0,5A,51,04,66,E3,03,0B,00,Benign
1020000002.600690,033,12,26,F9,1E,BE,C1,27,D0,Benign
1020000002.600692,00E,20,54,16,02,08,09,73,D0,Benign
1020000002.601654,193,00,08,08,03,E8,08,00,00,Benign
1020000002.601655,107,00,00,00,00,00,00,00,00,Benign
1020000002.601656,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.602742,20E,4E,20,03,A1,87,3F,EF,FF,Benign
1020000002.602743,522,DF,7F,D0,00,7F,08,00,1C,Benign
1020000002.602744,366,80,9D,C8,02,01,47,CE,38,Benign
1020000002.602745,580,00,00,00,06,B8,87,FA,80,Benign
1020000002.603765,434,04,0A,20,A6,17,34,19,30,Benign
1020000002.603767,6E0,02,A8,02,A1,02,A3,02,A2,Benign
1020000002.603768,1C4,00,02,02,00,02,80,00,00,Benign
1020000002.603769,125,90,00,40,DF,40,BF,A7,60,Benign
1020000002.604784,2A4,4E,1E,01,1C,04,08,98,D0,Benign
1020000002.604786,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.604787,498,84,00,20,00,DF,80,C2,CF,Benign
1020000002.604788,32D,80,00,04,20,AC,01,00,20,Benign
1020000002.604794,4FD,11,45,0A,53,5D,0D,4A,08,Benign
1020000002.605800,230,FE,00,00,02,D4,00,02,00,Benign
1020000002.605801,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.605802,354,20,10,40,00,00,01,96,00,Benign
1020000002.606819,5E1,89,34,E0,07,0A,00,B4,80,Benign
1020000002.606821,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.606822,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000002.609675,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.610652,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.610654,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.610655,662,4C,80,00,00,40,00,00,00,Benign
1020000002.610656,19C,18,A6,20,08,02,00,28,60,Benign
1020000002.611724,0D0,62,51,04,66,E3,03,0A,00,Benign
1020000002.611725,033,12,26,F1,26,1F,01,27,D0,Benign
1020000002.611726,274,58,F2,2C,F0,50,7C,AD,E1,Benign
1020000002.611727,6E0,02,A3,02,A0,02,A4,02,A3,Benign
1020000002.612719,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.612720,533,ED,7F,CF,7E,FF,F7,EF,7F,Benign
1020000002.612721,585,00,40,00,00,00,02,00,18,Benign
1020000002.613741,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.613743,125,90,00,40,DF,40,BF,89,60,Benign
1020000002.615493,354,20,10,40,00,00,01,96,00,Benign
1020000002.616506,5E1,89,34,E0,07,0A,00,B4,80,Benign
1020000002.616508,28B,00,00,00,00,00,00,00,00,Benign
1020000002.616509,0A7,00,51,10,A5,31,2D,A0,A0,Benign
1020000002.616510,1CA,3F,F9,FF,80,00,00,0C,30,Benign
1020000002.618713,3C1,7B,55,1F,BC,B8,2B,E9,2E,Benign
1020000002.619656,295,00,00,00,00,00,00,18,40,Benign
1020000002.620717,0D0,6A,51,04,60,E2,03,0A,00,Benign
1020000002.620719,00E,20,54,16,02,08,09,73,C4,Benign
1020000002.620720,033,12,2E,E9,26,1F,41,27,D0,Benign
1020000002.620721,577,00,00,08,00,00,00,01,46,Benign
1020000002.621716,193,00,08,08,03,E8,08,00,00,Benign
1020000002.621718,20E,4E,20,07,A1,87,3F,EF,F7,Benign
1020000002.621719,522,DF,7F,D0,00,7E,90,00,1C,Benign
1020000002.622720,419,0A,9B,46,4D,04,5F,C3,4F,Benign
1020000002.622722,107,00,00,00,00,00,00,00,00,Benign
1020000002.622723,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.622724,366,80,9D,C8,02,01,47,CE,38,Benign
1020000002.623760,580,00,00,00,06,B1,07,FA,80,Benign
1020000002.623763,434,04,22,A0,A6,47,54,49,60,Benign
1020000002.623764,6E0,02,A3,02,9F,02,A4,02,A3,Benign
1020000002.623765,0BA,06,98,2B,84,10,00,06,8C,Benign
1020000002.624752,125,90,00,40,DF,40,BF,6B,60,Benign
1020000002.624753,5B3,04,00,00,00,00,00,04,00,Benign
1020000002.624754,498,84,00,20,00,ED,80,C3,00,Benign
1020000002.624755,230,FD,00,00,02,D4,00,04,00,Benign
1020000002.625778,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.625780,354,20,10,40,00,00,01,87,00,Benign
1020000002.626801,5E1,89,34,E0,07,0A,00,B4,80,Benign
1020000002.626803,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.626804,0A7,00,51,12,25,31,2D,A0,A0,Benign
1020000002.626805,2A3,10,00,02,84,74,80,3C,08,Benign
1020000002.628781,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.629820,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.629821,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.630839,662,4C,80,00,00,40,00,00,00,Benign
1020000002.630841,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.630842,19C,1C,A2,20,08,02,00,28,60,Benign
1020000002.630843,0D0,72,51,04,60,E0,03,0B,00,Benign
1020000002.631883,033,12,2E,E1,20,5F,81,27,D0,Benign
1020000002.631885,274,58,F2,2E,EE,50,7C,AD,E1,Benign
1020000002.631886,6E0,02,A5,02,9F,02,A6,02,A4,Benign
1020000002.631887,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.633411,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.634383,125,90,00,40,DF,40,BF,4D,60,Benign
1020000002.635397,354,20,10,40,00,00,01,F0,00,Benign
1020000002.636446,5E1,89,34,E0,07,0A,00,B8,80,Benign
1020000002.636448,28B,00,00,00,00,00,00,00,00,Benign
1020000002.636449,6FC,00,00,07,3B,F2,BA,50,00,Benign
1020000002.636450,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000002.637426,239,00,00,00,65,40,00,3A,00,Benign
1020000002.639845,0D7,00,00,02,00,80,00,00,00,Benign
1020000002.640879,00E,20,54,16,02,08,09,73,B8,Benign
1020000002.640880,0D0,7A,51,04,62,DF,03,0B,00,Benign
1020000002.640881,033,12,1E,D9,23,BF,C1,27,D0,Benign
1020000002.641884,193,00,08,08,03,E8,08,00,00,Benign
1020000002.641885,107,00,00,00,00,00,00,00,00,Benign
1020000002.641886,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.642904,20E,4E,20,03,A1,85,C0,0F,FF,Benign
1020000002.642906,522,DF,7F,D0,00,7E,18,00,1C,Benign
1020000002.642907,366,80,1D,C8,02,01,47,CE,38,Benign
1020000002.642908,580,00,00,00,06,B1,87,FA,70,Benign
1020000002.642908,434,04,42,A0,A6,77,84,69,90,Benign
1020000002.643901,6E0,02,A5,02,9F,02,A7,02,A4,Benign
1020000002.643903,125,90,00,40,DF,40,BF,2F,60,Benign
1020000002.643904,3C1,7B,55,1F,BA,F9,6C,69,2E,Benign
1020000002.644920,2C1,01,F4,AF,C7,CC,1E,7D,62,Benign
1020000002.644922,498,84,00,20,00,EA,80,C3,81,Benign
1020000002.645922,230,FC,00,00,02,D4,00,06,00,Benign
1020000002.645924,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.645925,354,20,10,40,00,00,01,F0,00,Benign
1020000002.645926,5E1,89,34,E0,07,0A,00,B4,80,Benign
1020000002.646945,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.646947,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000002.646948,497,00,00,00,00,00,00,00,00,Benign
1020000002.649658,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.650690,295,00,00,00,00,00,00,18,40,Benign
1020000002.650692,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.650693,662,4C,80,00,00,40,00,00,00,Benign
1020000002.650694,19C,00,BE,20,08,02,00,28,60,Benign
1020000002.651710,0D0,02,51,04,62,EC,03,0D,00,Benign
1020000002.651711,033,12,1F,51,23,BC,01,27,D0,Benign
1020000002.651712,274,58,F2,20,FC,50,7C,AD,E1,Benign
1020000002.651713,6E0,02,A6,02,A0,02,A6,02,A4,Benign
1020000002.652734,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.652736,2E2,18,08,0D,40,40,00,01,18,Benign
1020000002.652737,345,05,02,02,C2,3C,77,40,81,Benign
1020000002.652737,430,00,3F,44,8C,5A,80,11,A0,Benign
1020000002.653736,130,00,01,60,00,00,00,00,00,Benign
1020000002.653738,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.653739,32D,80,00,04,20,AC,01,00,20,Benign
1020000002.653740,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.654754,125,90,00,40,DF,40,BF,11,60,Benign
1020000002.654756,4CB,80,00,00,00,00,00,00,00,Benign
1020000002.654757,4FD,11,3E,0A,54,53,0C,4A,08,Benign
1020000002.654758,280,18,E0,02,70,00,00,00,00,Benign
1020000002.655773,354,20,10,00,00,00,01,F0,80,Benign
1020000002.655775,5E1,89,34,E0,07,0A,00,B4,80,Benign
1020000002.656772,28B,00,00,00,00,00,00,00,00,Benign
1020000002.656773,0A7,00,51,0E,A5,31,2D,A0,A0,Benign
1020000002.656774,66C,00,80,10,00,18,00,00,20,Benign
1020000002.656775,2D2,00,00,18,00,00,00,00,00,Benign
1020000002.657794,55C,10,1B,00,00,41,82,30,00,Benign
1020000002.659716,0D0,0A,51,04,62,EB,03,0D,00,Benign
1020000002.660674,033,12,1F,49,24,BC,41,27,D0,Benign
1020000002.660675,00E,20,54,16,02,08,09,73,AC,Benign
1020000002.661715,193,00,08,08,03,E8,08,00,00,Benign
1020000002.661716,107,00,00,00,00,00,00,00,00,Benign
1020000002.661718,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.662751,20E,4E,1F,FF,A1,86,3F,EF,FF,Benign
1020000002.662752,522,DF,7F,D0,00,7D,A0,00,1C,Benign
1020000002.662753,366,80,1D,C8,02,01,47,CE,38,Benign
1020000002.662754,580,00,00,00,06,AA,07,FA,70,Benign
1020000002.663750,434,04,68,00,A6,97,B4,89,B0,Benign
1020000002.663752,6E0,02,A9,02,A1,02,A4,02,A4,Benign
1020000002.663753,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.663754,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.664776,0F4,9A,0C,01,02,04,B1,02,40,Benign
1020000002.664777,125,90,00,40,DF,40,BE,F3,60,Benign
1020000002.664778,0BA,06,98,2B,84,10,00,06,8C,Benign
1020000002.664779,0F1,3E,10,1C,C0,03,59,CC,00,Benign
1020000002.664780,498,84,00,20,00,EA,80,C3,42,Benign
1020000002.665755,230,FB,00,00,02,D4,00,08,00,Benign
1020000002.665757,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.665758,354,20,10,00,00,00,01,E1,80,Benign
1020000002.666760,5E1,89,34,C0,07,0A,00,B0,80,Benign
1020000002.666762,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.666763,0A7,00,51,0D,A5,31,2D,A0,A0,Benign
1020000002.666764,26E,01,06,40,82,89,12,0A,04,Benign
1020000002.668658,3C1,7B,55,1F,BB,38,6D,29,2E,Benign
1020000002.669673,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.670708,4E7,00,00,00,14,03,6C,00,00,Benign
1020000002.670710,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.670711,00E,20,54,16,02,08,09,73,C4,Benign
1020000002.670712,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.670713,662,4C,80,00,00,40,00,00,00,Benign
1020000002.671709,684,4C,D4,80,59,41,5F,10,1E,Benign
1020000002.671711,636,24,9C,30,01,0C,0A,70,00,Benign
1020000002.671713,2D7,10,00,60,D8,00,00,00,08,Benign
1020000002.671714,19C,04,B8,20,08,42,00,28,60,Benign
1020000002.672748,0D0,12,51,04,64,EB,03,0C,00,Benign
1020000002.672750,033,12,2F,41,1F,AC,81,27,D0,Benign
1020000002.672751,274,58,F2,22,FA,50,7C,AD,E1,Benign
1020000002.672752,6E0,02,A7,02,A4,02,A4,02,A4,Benign
1020000002.673750,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.673752,3E4,00,D4,00,00,84,00,00,00,Benign
1020000002.673753,65C,40,08,12,A5,89,A0,00,00,Benign
1020000002.673754,577,00,00,08,00,00,00,01,46,Benign
1020000002.674755,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.674757,125,90,00,40,DF,40,BE,D5,60,Benign
1020000002.675772,354,20,10,00,00,00,01,E1,80,Benign
1020000002.675774,5E1,89,34,C0,07,0A,00,B0,80,Benign
1020000002.676792,28B,00,00,00,00,00,00,00,00,Benign
1020000002.676794,0A7,00,51,0F,A5,31,2D,A0,A0,Benign
1020000002.676795,407,38,92,5F,F0,00,01,98,A0,Benign
1020000002.679683,295,00,00,00,00,00,00,18,40,Benign
1020000002.680734,0D0,1A,51,04,64,EA,03,0C,00,Benign
1020000002.680736,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.680737,033,12,2F,39,1F,AC,C1,27,D0,Benign
1020000002.681730,193,00,08,08,03,E8,08,00,00,Benign
1020000002.681732,107,00,00,00,00,00,00,00,00,Benign
1020000002.681733,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.682748,20E,4E,20,03,A1,88,3F,CF,FF,Benign
1020000002.682749,522,DF,7F,D0,00,7D,28,00,1C,Benign
1020000002.682750,366,80,9D,C8,02,01,47,CE,38,Benign
1020000002.682751,580,00,00,00,06,A2,87,FA,70,Benign
1020000002.683757,434,00,00,00,A6,B7,D4,B9,E0,Benign
1020000002.683759,6E0,02,A2,02,A3,02,A5,02,A4,Benign
1020000002.683761,498,84,00,20,00,E9,80,C3,43,Benign
1020000002.683762,125,90,00,40,DF,40,BE,B7,60,Benign
1020000002.684762,03C,00,00,04,00,33,00,00,00,Benign
1020000002.684764,464,00,02,40,00,00,90,15,59,Benign
1020000002.684765,207,04,04,60,48,2A,DE,D5,18,Benign
1020000002.684766,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1020000002.685791,1D6,02,0B,80,80,30,24,05,80,Benign
1020000002.685792,230,FA,00,00,02,D4,00,0A,00,Benign
1020000002.685793,2B4,14,EA,04,00,00,00,58,00,Benign
1020000002.685794,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.685795,354,20,10,40,00,00,01,D2,00,Benign
1020000002.686807,5E1,89,34,C0,07,0A,00,AC,80,Benign
1020000002.686808,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.686809,0A7,00,51,0F,25,31,2D,A0,A0,Benign
1020000002.689602,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.690591,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.690592,662,4C,80,00,00,40,00,00,00,Benign
1020000002.690593,00E,20,54,16,02,08,09,73,B8,Benign
1020000002.690594,19C,08,B4,20,08,42,00,28,60,Benign
1020000002.691584,0D0,22,51,04,64,E9,03,0C,00,Benign
1020000002.691585,033,12,2F,31,26,1D,01,27,D0,Benign
1020000002.691586,274,58,F2,24,F8,50,7C,AD,E5,Benign
1020000002.691587,6E0,02,A5,02,A0,02,A7,02,A6,Benign
1020000002.692624,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.693631,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.694629,125,90,00,40,DF,40,BE,99,60,Benign
1020000002.694631,3C1,7B,55,1F,BB,77,AD,A9,2E,Benign
1020000002.695635,354,20,10,40,00,00,01,D2,00,Benign
1020000002.696695,5E1,89,34,C0,07,0A,00,AC,80,Benign
1020000002.696696,28B,00,00,00,00,00,00,00,00,Benign
1020000002.696704,0A7,00,51,10,A5,31,2D,A0,A0,Benign
1020000002.696705,03D,00,01,83,80,00,00,00,00,Benign
1020000002.699657,0D0,2A,51,04,66,E8,03,0C,00,Benign
1020000002.700707,033,12,2F,29,1E,BD,41,27,D0,Benign
1020000002.700708,00E,20,54,16,02,08,09,73,C4,Benign
1020000002.701667,193,00,08,08,03,E8,08,00,00,Benign
1020000002.701669,107,00,00,00,00,00,00,00,00,Benign
1020000002.701670,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.702713,20E,4E,20,03,A1,85,BF,AF,FF,Benign
1020000002.702715,522,DF,7F,D0,00,7C,B0,00,1C,Benign
1020000002.702716,366,80,1D,C8,02,01,47,CE,38,Benign
1020000002.702717,580,00,00,00,06,9B,07,FA,70,Benign
1020000002.703723,434,00,20,00,A6,E8,04,EA,10,Benign
1020000002.703724,6E0,02,A4,02,A1,02,A7,02,A6,Benign
1020000002.703725,0BA,06,98,2B,84,10,00,06,8C,Benign
1020000002.703726,125,90,00,40,DF,40,BE,7B,60,Benign
1020000002.704748,297,11,00,00,20,00,02,51,10,Benign
1020000002.704750,51B,28,0C,41,01,28,00,01,21,Benign
1020000002.704751,498,84,00,20,00,E5,80,C4,04,Benign
1020000002.704752,32D,80,00,04,20,AC,01,00,20,Benign
1020000002.704753,4FD,11,47,0A,53,5F,0D,CA,08,Benign
1020000002.705766,230,F9,00,00,02,D4,00,0C,00,Benign
1020000002.705767,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.705768,354,20,10,40,00,00,01,C3,00,Benign
1020000002.706785,5E1,89,34,C0,07,0A,00,AC,80,Benign
1020000002.706786,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.706787,0A7,00,51,11,A5,31,2D,A0,A0,Benign
1020000002.709708,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.710729,295,00,00,00,00,00,00,18,40,Benign
1020000002.710730,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.710732,662,4C,80,00,00,40,00,00,00,Benign
1020000002.710733,19C,0C,B2,20,08,02,00,28,60,Benign
1020000002.711739,0D0,32,51,04,66,E4,03,0F,00,Benign
1020000002.711741,033,12,2F,21,1E,BD,81,27,D0,Benign
1020000002.711742,274,58,F2,26,F6,50,7C,AD,E5,Benign
1020000002.711743,6E0,02,A9,02,A1,02,A7,02,A7,Benign
1020000002.712770,0C0,60,00,00,00,00,00,00,00,Benign
1020000002.712772,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.712773,585,00,40,00,00,00,02,00,18,Benign
1020000002.713788,69E,04,40,04,7D,1F,C0,15,42,Benign
1020000002.713789,125,90,00,40,DF,40,BE,5D,60,Benign
1020000002.715374,354,20,10,40,00,00,01,B4,00,Benign
1020000002.716413,5E1,89,34,C0,07,0A,00,A8,80,Benign
1020000002.716415,28B,00,00,00,00,00,00,00,00,Benign
1020000002.716416,0A7,00,51,10,25,31,2D,A0,A0,Benign
1020000002.716417,1CA,3F,F9,FF,80,00,00,0C,30,Benign
1020000002.718661,3C1,7B,55,1F,BB,76,EE,69,2E,Benign
1020000002.719693,0D0,3A,51,04,60,E3,03,0F,00,Benign
1020000002.720717,033,12,37,19,25,6D,C1,27,D0,Benign
1020000002.720719,00E,20,54,16,02,08,09,73,C4,Benign
1020000002.720720,577,00,00,08,00,00,00,01,46,Benign
1020000002.721702,193,00,08,08,03,E8,08,00,00,Benign
1020000002.721704,20E,4E,20,03,A1,86,BF,CF,F7,Benign
1020000002.721705,107,00,00,00,00,00,00,00,00,Benign
1020000002.722661,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.722663,522,DF,7F,D0,00,7C,38,00,1C,Benign
1020000002.722664,366,80,1D,C8,02,01,47,CE,38,Benign
1020000002.722665,580,00,00,00,06,9B,87,FA,60,Benign
1020000002.723768,434,00,56,80,A7,18,35,1A,40,Benign
1020000002.723780,6E0,02,AC,02,A1,02,A7,02,A7,Benign
1020000002.723782,30A,40,2D,70,01,D4,0A,32,00,Benign
1020000002.723783,5B3,04,00,00,00,00,00,04,00,Benign
1020000002.724782,498,84,00,20,00,E4,80,C4,05,Benign
1020000002.724784,125,90,00,40,DF,40,BE,3F,60,Benign
1020000002.724785,230,F8,00,00,02,D4,00,0E,00,Benign
1020000002.725792,2E1,00,00,00,00,00,00,00,04,Benign
1020000002.725794,354,20,10,40,00,00,01,B4,00,Benign
1020000002.726808,5E1,89,34,C0,07,0A,00,AC,80,Benign
1020000002.726820,162,24,48,02,24,40,12,1F,C9,Benign
1020000002.726821,0A7,00,51,11,25,31,2D,A0,A0,Benign
1020000002.726822,2A3,10,00,02,84,74,80,3C,08,Benign
1020000002.728911,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.729861,FFF,00,00,00,00,00,00,00,00,Benign
1020000002.729868,153,00,00,00,00,00,0C,00,0A,Benign
1020000002.730963,662,4C,80,00,00,40,00,00,00,Benign
1020000002.730965,00E,20,54,16,02,08,09,73,BE,Benign
1020000002.730966,19C,10,AE,20,08,02,00,28,60,Benign
1020000002.730966,0D0,42,51,04,60,E2,03,0F,00,Benign
1020000002.730967,033,12,37,11,22,5E,01,27,D0,Benign
