Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1100000009.250392,19C,12,76,20,0E,C2,00,27,20,Benign
1100000009.250393,0D0,4A,60,0C,60,A8,01,4A,00,Benign
1100000009.251412,033,00,07,98,00,0E,40,07,D0,Benign
1100000009.251413,274,00,F2,09,F5,10,7C,86,53,Benign
1100000009.251414,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.251415,6FC,00,00,07,5B,30,B6,10,00,Benign
1100000009.252416,0A7,20,10,F9,E4,D1,26,50,A0,Benign
1100000009.252417,239,00,00,00,64,C0,00,42,C0,Benign
1100000009.252418,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.255268,6E0,01,12,01,14,01,1C,01,17,Benign
1100000009.256285,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.257285,107,00,00,00,00,00,00,00,00,Benign
1100000009.258308,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.258309,0BA,06,A8,0D,C4,10,00,05,18,Benign
1100000009.25831,0D0,52,60,0C,60,A7,01,4A,00,Benign
1100000009.258311,033,00,07,90,00,0E,80,07,D0,Benign
1100000009.259308,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.259309,00E,20,52,96,02,08,09,75,A8,Benign
1100000009.25931,125,90,00,3F,1F,3A,E3,6B,60,Benign
1100000009.259311,354,1F,F8,40,00,00,04,E9,00,Benign
1100000009.260329,5E1,89,3F,E0,0B,0A,00,20,80,Benign
1100000009.26033,2E2,18,08,0D,40,40,00,01,18,Benign
1100000009.260331,345,05,02,02,C2,3C,77,40,81,Benign
1100000009.260332,430,00,33,47,8B,F2,80,12,A0,Benign
1100000009.260333,162,00,08,00,33,EA,11,F4,CE,Benign
1100000009.261349,0A7,20,10,F9,64,D1,26,50,A0,Benign
1100000009.261351,3C1,7B,55,1F,BB,4A,DA,69,2E,Benign
1100000009.261352,130,00,01,50,00,00,00,00,00,Benign
1100000009.261353,497,00,00,00,00,00,00,00,00,Benign
1100000009.264724,2B4,04,41,0F,00,00,0B,B8,00,Benign
1100000009.265711,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.265713,20E,4E,20,03,A0,A3,BF,CF,FF,Benign
1100000009.266746,522,DF,7F,D0,56,A6,A8,24,5C,Benign
1100000009.266747,366,7B,5D,C8,02,01,47,CE,38,Benign
1100000009.266748,580,00,00,00,03,D2,88,00,00,Benign
1100000009.266749,434,03,0A,A0,AD,CD,ED,EE,10,Benign
1100000009.26675,6E0,01,12,01,14,01,14,01,17,Benign
1100000009.267759,498,87,FF,BF,FC,AB,80,51,8A,Benign
1100000009.26776,230,4F,00,05,5A,7C,00,0A,00,Benign
1100000009.268766,4E7,00,00,00,12,03,89,00,00,Benign
1100000009.268767,153,00,00,00,04,00,0C,00,04,Benign
1100000009.268768,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.268769,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.269787,125,90,00,3F,1F,3A,E3,4D,60,Benign
1100000009.269788,354,1F,F8,40,00,00,04,DA,00,Benign
1100000009.269789,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.26979,5E1,89,3F,E0,0B,0A,00,1C,80,Benign
1100000009.270786,662,4C,00,00,00,40,00,00,00,Benign
1100000009.270787,684,28,DA,80,19,41,7C,10,20,Benign
1100000009.270788,636,24,A4,00,00,F1,02,40,00,Benign
1100000009.270789,2D7,10,00,60,D8,00,00,00,08,Benign
1100000009.271774,28B,00,00,00,00,00,00,00,00,Benign
1100000009.271775,19C,16,6E,20,0F,42,00,27,20,Benign
1100000009.271776,0D0,5A,60,0C,60,AB,01,45,00,Benign
1100000009.271777,033,00,07,88,00,0E,C0,07,D0,Benign
1100000009.271778,274,00,F2,0B,F3,10,7C,86,57,Benign
1100000009.272795,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.272797,0A7,20,10,FA,64,D1,26,50,A0,Benign
1100000009.272798,2D2,00,00,18,00,00,00,00,00,Benign
1100000009.272799,55C,10,1B,00,00,41,82,30,00,Benign
1100000009.273797,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.273799,3E4,01,34,00,00,05,00,00,00,Benign
1100000009.2738,65C,40,11,D2,77,50,00,00,00,Benign
1100000009.273801,577,00,00,08,00,00,00,01,48,Benign
1100000009.27529,6E0,01,12,01,0B,01,14,01,0E,Benign
1100000009.277184,107,00,00,00,00,00,00,00,00,Benign
1100000009.278203,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.278205,295,00,00,00,00,00,00,08,40,Benign
1100000009.278206,0D0,62,60,0C,60,AA,01,45,00,Benign
1100000009.279225,033,00,07,80,00,0F,00,07,D0,Benign
1100000009.279226,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.279227,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.279228,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.28023,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.280231,125,90,00,3F,1F,3A,E3,2F,60,Benign
1100000009.280232,0F4,9A,0C,01,02,04,71,02,40,Benign
1100000009.280233,354,1F,F8,40,00,00,04,D2,80,Benign
1100000009.281247,5E1,89,3F,E0,0B,0A,00,20,80,Benign
1100000009.281248,162,00,08,00,33,EA,11,F4,CE,Benign
1100000009.281249,0A7,20,10,FA,64,D1,26,40,A0,Benign
1100000009.28125,5B3,04,00,00,00,00,00,68,00,Benign
1100000009.285285,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.286287,20E,4E,20,07,A0,A0,3F,CF,FF,Benign
1100000009.286288,3C1,7B,55,1F,BD,08,5B,29,2E,Benign
1100000009.286289,522,DF,7F,D0,59,A3,30,26,5C,Benign
1100000009.28629,366,7B,1D,C8,02,01,47,CE,38,Benign
1100000009.287309,580,00,00,00,03,CB,08,00,00,Benign
1100000009.287311,434,03,2A,A0,AD,ED,ED,FE,20,Benign
1100000009.287312,6E0,01,09,01,0B,01,0D,01,0E,Benign
1100000009.287313,498,87,FF,BF,FC,B2,80,4F,8B,Benign
1100000009.288284,464,00,02,40,00,00,90,1B,92,Benign
1100000009.288286,230,47,00,05,92,7C,00,0C,00,Benign
1100000009.288287,153,00,00,00,04,00,0C,00,04,Benign
1100000009.288288,662,4C,00,00,00,40,00,00,00,Benign
1100000009.289295,19C,1A,6A,20,0F,42,00,27,20,Benign
1100000009.289297,00E,20,52,96,02,08,09,75,B4,Benign
1100000009.289298,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.289299,125,90,00,3F,1F,3A,E3,11,60,Benign
1100000009.290312,354,1F,F8,40,00,00,04,D2,80,Benign
1100000009.290313,5E1,89,3F,E0,0B,0A,00,28,80,Benign
1100000009.290314,28B,00,00,00,00,00,00,00,00,Benign
1100000009.290315,0D0,6A,60,0C,60,B1,01,3D,00,Benign
1100000009.290319,033,00,07,78,00,0F,40,07,D0,Benign
1100000009.291371,274,00,F2,0D,F1,10,7C,86,57,Benign
1100000009.291372,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.291373,0A7,20,10,FA,64,D1,26,30,A0,Benign
1100000009.291373,26E,01,0A,00,82,8A,66,0A,04,Benign
1100000009.292391,407,40,01,5F,F0,15,C0,1E,A0,Benign
1100000009.292392,4FD,11,57,0A,4F,75,10,CA,08,Benign
1100000009.292393,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.294706,2B4,04,41,0F,00,00,0B,B8,00,Benign
1100000009.295728,6E0,01,09,01,0B,01,0A,01,0E,Benign
1100000009.297202,107,00,00,00,00,00,00,00,00,Benign
1100000009.298203,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.298205,0BA,06,A8,0D,C4,10,00,05,18,Benign
1100000009.298206,51B,28,1A,32,09,B2,81,80,C1,Benign
1100000009.298207,0D0,72,60,0C,60,B0,01,3D,00,Benign
1100000009.299216,033,00,07,70,00,0F,80,07,D0,Benign
1100000009.299217,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.299218,00E,20,52,96,02,08,09,75,C0,Benign
1100000009.299219,125,90,00,3F,1F,3A,E2,F3,60,Benign
1100000009.300246,354,1F,F8,80,00,00,04,BB,80,Benign
1100000009.300247,5E1,89,3F,E0,0B,0A,00,30,80,Benign
1100000009.300248,162,00,08,00,33,EA,11,F4,CE,Benign
1100000009.300249,0A7,20,10,F9,E4,D1,26,10,A0,Benign
1100000009.301244,32D,00,00,04,24,CC,01,00,00,Benign
1100000009.303433,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.305286,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.306308,20E,4E,20,07,A0,9C,3F,AF,FF,Benign
1100000009.306309,522,DF,7F,D0,5C,9F,B8,28,1C,Benign
1100000009.30631,366,7B,1D,C8,02,01,47,CE,38,Benign
1100000009.306311,580,00,00,00,03,C3,88,00,00,Benign
1100000009.307299,434,03,4A,A0,AD,FD,FE,1E,20,Benign
1100000009.3073,6E0,01,09,01,01,01,0A,01,05,Benign
1100000009.307301,498,87,FF,BF,FC,B9,80,4D,8C,Benign
1100000009.307302,230,43,00,05,AA,84,00,0E,00,Benign
1100000009.308324,153,00,00,00,04,00,0C,00,04,Benign
1100000009.308325,295,00,00,00,00,00,00,08,40,Benign
1100000009.309323,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.309324,00E,20,52,96,02,08,09,75,BA,Benign
1100000009.309325,125,90,00,3F,1F,3A,E2,D5,60,Benign
1100000009.309326,354,1F,F8,80,00,00,04,BB,80,Benign
1100000009.310345,5E1,89,3F,E0,0B,0A,00,2C,80,Benign
1100000009.310346,662,4C,00,00,00,40,00,00,00,Benign
1100000009.310347,28B,00,00,00,00,00,00,00,00,Benign
1100000009.310348,19C,1E,66,20,0F,42,00,27,20,Benign
1100000009.310349,0D0,7A,60,0C,60,B7,01,35,00,Benign
1100000009.311338,3C1,7B,55,1F,BC,88,5B,A9,2E,Benign
1100000009.31134,033,00,07,68,00,0F,C0,07,D0,Benign
1100000009.311341,274,00,F2,0F,EF,10,7C,86,57,Benign
1100000009.311342,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.312399,0A7,20,10,F9,E4,D1,26,00,A0,Benign
1100000009.3124,03D,00,00,32,80,00,00,00,00,Benign
1100000009.312401,03C,00,00,04,00,34,00,00,00,Benign
1100000009.312402,207,24,04,60,48,12,9E,94,D0,Benign
1100000009.313391,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.313392,4C9,01,99,55,82,0D,00,F6,4B,Benign
1100000009.313393,585,00,40,00,00,00,02,00,18,Benign
1100000009.313394,1D6,02,0F,82,80,30,24,40,80,Benign
1100000009.315305,6E0,00,FF,01,01,01,01,01,05,Benign
1100000009.317101,107,00,00,00,00,00,00,00,00,Benign
1100000009.318098,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.318099,0D0,02,60,0C,60,C6,01,35,00,Benign
1100000009.319121,033,00,07,E0,00,0C,00,07,D0,Benign
1100000009.319122,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.319123,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.319124,125,90,00,3F,1F,3A,E2,B7,60,Benign
1100000009.320105,354,1F,F8,C0,00,00,04,A4,80,Benign
1100000009.320106,5E1,89,3F,E0,0B,0A,00,28,80,Benign
1100000009.320107,162,00,08,00,33,EA,11,F4,CE,Benign
1100000009.320108,0A7,20,10,FA,64,D1,26,00,A0,Benign
1100000009.320109,577,00,00,08,00,00,00,01,48,Benign
1100000009.321124,2C1,01,F3,6F,C7,CB,1F,18,DE,Benign
1100000009.325287,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.326308,20E,4E,20,03,A0,99,3F,AF,FF,Benign
1100000009.326309,522,DF,7F,D0,5D,9E,40,29,DC,Benign
1100000009.32631,366,7A,DD,C8,02,01,47,CE,38,Benign
1100000009.326311,580,00,00,00,03,BC,08,00,00,Benign
1100000009.327308,434,03,6A,A0,AD,FE,1E,1E,30,Benign
1100000009.327309,6E0,00,FF,01,01,01,01,01,05,Benign
1100000009.32731,498,87,FF,BF,FC,C1,80,4B,4D,Benign
1100000009.327311,230,3C,00,05,DA,84,00,10,00,Benign
1100000009.328307,153,00,00,00,04,00,0C,00,04,Benign
1100000009.328308,662,4C,00,00,00,40,00,00,00,Benign
1100000009.329329,19C,02,7E,20,0F,C2,00,27,20,Benign
1100000009.329331,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.329332,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.329333,125,90,00,3F,1F,3A,E2,99,60,Benign
1100000009.330371,354,1F,F8,C0,00,00,04,9D,00,Benign
1100000009.330372,5E1,89,3F,E0,0B,0A,00,2C,80,Benign
1100000009.330373,28B,00,00,00,00,00,00,00,00,Benign
1100000009.330374,0D0,0A,60,0C,60,CE,01,2C,00,Benign
1100000009.330389,033,00,07,D8,00,0C,40,07,D0,Benign
1100000009.33137,274,00,F2,01,FD,10,7C,86,5B,Benign
1100000009.331371,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.331372,0A7,20,10,FA,64,D1,25,F0,A0,Benign
1100000009.331373,1CA,3F,F9,FF,80,00,00,0C,20,Benign
1100000009.332361,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.333618,419,0A,9B,46,4D,04,5F,C2,B7,Benign
1100000009.334639,66C,00,80,10,00,18,00,00,20,Benign
1100000009.335639,6E0,00,FF,00,F8,01,01,00,FB,Benign
1100000009.33564,3C1,7B,55,1F,BB,48,DC,69,2E,Benign
1100000009.337119,107,00,00,00,00,00,00,00,00,Benign
1100000009.338119,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.33812,0BA,06,A8,0D,C4,10,00,05,18,Benign
1100000009.338121,295,00,00,00,00,00,00,08,40,Benign
1100000009.339141,0D0,12,60,0C,60,CD,01,2C,00,Benign
1100000009.339142,033,00,07,D0,00,0C,80,07,D0,Benign
1100000009.339161,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.339162,00E,20,52,96,02,08,09,75,B4,Benign
1100000009.339163,125,90,00,3F,1F,3A,E2,7B,60,Benign
1100000009.340162,354,1F,F8,C0,00,00,04,9D,00,Benign
1100000009.340163,5E1,89,3F,E0,0B,0A,00,34,80,Benign
1100000009.340164,162,00,08,00,33,EA,11,F4,CE,Benign
1100000009.340165,0A7,20,10,F8,E4,D1,25,E0,A0,Benign
1100000009.341132,2A3,00,00,00,04,00,80,43,10,Benign
1100000009.341134,4FD,11,51,0A,4F,6B,0F,CA,08,Benign
1100000009.341135,5FD,BD,DD,FD,80,7E,FF,ED,DA,Benign
1100000009.343004,0D7,00,00,02,00,80,00,00,00,Benign
1100000009.345293,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.346304,20E,4E,20,03,A0,94,BF,CF,FF,Benign
1100000009.346305,522,DF,7F,D0,60,9A,C8,2B,DC,Benign
1100000009.346306,366,7A,DD,C8,02,01,47,CE,38,Benign
1100000009.346307,580,00,00,00,03,B4,88,00,00,Benign
1100000009.347333,434,03,82,A0,AE,1E,2E,2E,50,Benign
1100000009.347334,6E0,00,F6,00,F8,00,F6,00,FB,Benign
1100000009.347335,498,87,FF,BF,FC,C5,80,4A,0E,Benign
1100000009.347336,32D,00,00,04,24,CC,01,00,00,Benign
1100000009.348348,230,35,00,06,0A,84,00,12,00,Benign
1100000009.348349,153,00,00,00,04,00,0C,00,04,Benign
1100000009.34835,662,4C,00,00,00,40,00,00,00,Benign
1100000009.349365,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.349366,00E,20,52,96,02,08,09,75,BA,Benign
1100000009.349367,125,90,00,3F,1F,3A,E2,5D,60,Benign
1100000009.349368,354,1F,F9,00,00,00,04,86,00,Benign
1100000009.350386,5E1,89,3F,E0,0B,0A,00,38,80,Benign
1100000009.350388,28B,00,00,00,00,00,00,00,00,Benign
1100000009.350389,19C,06,78,20,10,02,00,27,20,Benign
1100000009.35039,0D0,1A,60,0C,60,D1,01,27,00,Benign
1100000009.350391,033,00,07,C8,00,0C,C0,07,D0,Benign
1100000009.351391,274,00,F2,03,FB,10,7C,86,5B,Benign
1100000009.351392,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.351393,6FC,00,00,07,5B,50,B6,30,00,Benign
1100000009.351409,0A7,20,10,F7,64,D1,25,C0,A0,Benign
1100000009.352386,239,00,00,00,64,C0,00,42,A0,Benign
1100000009.352388,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.355289,6E0,00,F6,00,F8,00,F6,00,FB,Benign
1100000009.356324,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.357305,107,00,00,00,00,00,00,00,00,Benign
1100000009.358329,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.35833,0D0,22,60,0C,60,D0,01,27,00,Benign
1100000009.358331,033,00,07,C0,00,0D,00,07,D0,Benign
1100000009.35935,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.359351,00E,20,52,96,02,08,09,75,B4,Benign
1100000009.359352,125,90,00,3F,1F,3A,E2,3F,60,Benign
1100000009.359353,354,1F,F9,40,00,00,04,76,80,Benign
1100000009.360312,5E1,89,3F,E0,0B,0A,00,3C,80,Benign
1100000009.360313,2E2,18,08,0D,40,40,00,01,18,Benign
1100000009.360314,345,05,02,02,C2,3C,77,40,81,Benign
1100000009.360315,430,00,33,47,8B,F2,80,12,A0,Benign
1100000009.360316,162,00,08,00,43,EA,11,F4,CE,Benign
1100000009.361369,3C1,7B,55,1F,BB,88,1C,E9,2E,Benign
1100000009.361371,0A7,20,10,F7,64,D1,25,B0,A0,Benign
1100000009.361372,130,00,01,50,00,00,00,00,00,Benign
1100000009.361387,497,00,00,00,00,00,00,00,00,Benign
1100000009.365299,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.366305,20E,4E,20,03,A0,91,3F,CF,FF,Benign
1100000009.366306,522,DF,7F,D0,64,96,50,2D,9C,Benign
1100000009.366307,366,7A,9D,C8,02,01,47,CE,38,Benign
1100000009.366307,580,00,00,00,03,AD,08,00,00,Benign
1100000009.367323,434,03,AA,A0,AE,2E,2E,3E,50,Benign
1100000009.367324,6E0,00,F6,00,EE,00,F6,00,F0,Benign
1100000009.367325,498,87,FF,BF,FC,CD,80,47,CF,Benign
1100000009.367326,230,31,00,06,22,84,00,14,00,Benign
1100000009.368328,4E7,00,00,00,12,03,89,00,00,Benign
1100000009.368329,153,00,00,00,04,00,0C,00,04,Benign
1100000009.369348,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.369349,00E,20,52,96,02,08,09,75,B4,Benign
1100000009.36935,125,90,00,3F,1F,3A,E4,01,60,Benign
1100000009.369351,354,1F,F9,40,00,00,04,76,80,Benign
1100000009.370372,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.370389,5E1,89,3F,E0,0B,0A,00,38,80,Benign
1100000009.37039,295,00,00,00,00,00,00,08,40,Benign
1100000009.37039,662,4C,00,00,00,40,00,00,00,Benign
1100000009.370393,684,28,DA,80,19,41,7C,10,1E,Benign
1100000009.371405,636,24,A4,00,00,F1,02,50,00,Benign
1100000009.371406,2D7,10,00,60,E0,00,00,00,08,Benign
1100000009.371407,28B,00,00,00,00,00,00,00,00,Benign
1100000009.371408,19C,0A,74,20,10,02,00,27,20,Benign
1100000009.372392,0D0,2A,60,0C,60,D8,01,1E,00,Benign
1100000009.372393,033,00,07,B8,00,0D,40,07,D0,Benign
1100000009.372394,274,00,F2,05,F9,10,7C,86,5D,Benign
1100000009.372395,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.373412,0A7,20,10,F8,E4,D1,25,B0,A0,Benign
1100000009.373413,2D2,00,00,20,00,00,00,00,00,Benign
1100000009.373414,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.373415,3E4,01,34,00,00,05,00,00,00,Benign
1100000009.374411,65C,40,11,D2,77,50,00,00,00,Benign
1100000009.374412,577,00,00,08,00,00,00,01,48,Benign
1100000009.37543,6E0,00,EC,00,EE,00,EA,00,F0,Benign
1100000009.377081,107,00,00,00,00,00,00,00,00,Benign
1100000009.378084,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.378086,0BA,06,A8,0D,84,10,00,05,18,Benign
1100000009.378087,0D0,32,60,0C,60,D7,01,1E,00,Benign
1100000009.379101,033,00,07,B0,00,0D,80,07,D0,Benign
1100000009.379102,125,90,00,3F,1F,3A,E3,E3,60,Benign
1100000009.379103,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.379104,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.379105,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.380108,354,1F,F9,80,00,00,04,5F,80,Benign
1100000009.380109,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.38011,5E1,89,3F,E0,0B,0A,00,34,80,Benign
1100000009.380111,0F4,9A,0C,01,02,04,71,02,40,Benign
1100000009.381157,162,00,08,00,43,EA,11,F4,CE,Benign
1100000009.381158,0A7,20,10,F9,E4,D1,25,B0,A0,Benign
1100000009.381159,5B3,04,00,00,00,00,00,68,00,Benign
1100000009.384724,2B4,04,41,0F,00,00,0B,B8,00,Benign
1100000009.385707,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.385708,20E,4E,20,03,A0,8D,BF,CF,F7,Benign
1100000009.38669,3C1,7B,55,1F,BC,06,DD,A9,2E,Benign
1100000009.386691,522,DF,7F,D0,65,15,58,2F,5C,Benign
1100000009.386692,366,7A,5D,C8,02,01,47,CE,38,Benign
1100000009.386692,580,00,00,00,03,A5,88,00,00,Benign
1100000009.386693,434,03,CA,A0,AE,2E,3E,3E,60,Benign
1100000009.387726,6E0,00,EC,00,EE,00,EA,00,F0,Benign
1100000009.387727,498,87,FF,BF,FC,E6,80,45,40,Benign
1100000009.387728,464,00,02,40,00,00,90,1A,93,Benign
1100000009.387729,230,2B,00,06,4A,84,00,16,00,Benign
1100000009.388746,153,00,00,00,04,00,0C,00,04,Benign
1100000009.388747,662,4C,20,00,00,40,00,00,00,Benign
1100000009.388748,19C,0E,68,20,11,02,00,27,20,Benign
1100000009.388764,00E,20,52,96,02,08,09,75,AE,Benign
1100000009.389745,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.389746,125,90,00,3F,1F,3A,E3,C5,60,Benign
1100000009.389747,354,1F,F9,80,00,00,04,5F,80,Benign
1100000009.389764,5E1,89,3F,E0,0B,0A,00,38,80,Benign
1100000009.390766,28B,00,00,00,00,00,00,00,00,Benign
1100000009.390767,0D0,3A,61,0C,60,E0,01,14,00,Benign
1100000009.390768,033,00,07,A8,00,0D,C0,07,D0,Benign
1100000009.390784,274,00,F2,07,F7,10,7C,86,65,Benign
1100000009.391757,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.391759,0A7,20,10,F9,64,D1,25,B0,A0,Benign
1100000009.39176,26E,01,0A,00,82,8A,66,0A,04,Benign
1100000009.391761,407,40,01,5F,F0,15,C0,1E,A0,Benign
1100000009.391762,4FD,11,54,0A,4F,71,10,4A,08,Benign
1100000009.392769,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.395243,6E0,00,EC,00,E3,00,EA,00,E3,Benign
1100000009.397115,107,00,00,00,00,00,00,00,00,Benign
1100000009.39814,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.398141,1C4,00,00,02,00,02,40,00,00,Benign
1100000009.398142,2A4,20,20,03,1C,04,08,98,D0,Benign
1100000009.398143,295,00,00,00,00,00,00,08,40,Benign
1100000009.399105,0D0,42,61,0C,60,DF,01,14,00,Benign
1100000009.399106,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.399107,00E,20,52,96,02,08,09,75,BA,Benign
1100000009.399108,125,90,00,3F,1F,3A,E3,A7,60,Benign
1100000009.400127,354,1F,F9,C0,00,00,04,C0,80,Benign
1100000009.400129,5E1,89,3F,E0,0B,0A,00,3C,80,Benign
1100000009.40013,033,00,07,A0,00,0E,00,07,D0,Benign
1100000009.400131,162,00,08,00,43,EA,11,F4,CE,Benign
1100000009.401124,0A7,20,10,F8,64,D1,25,B0,A0,Benign
1100000009.401125,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.401126,32D,00,00,04,24,CC,01,00,00,Benign
1100000009.405285,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.406287,20E,4E,20,03,A0,88,BF,AF,FF,Benign
1100000009.406288,522,DF,7F,D0,68,11,E0,31,1C,Benign
1100000009.406289,366,7A,1D,C8,02,01,47,CE,38,Benign
1100000009.40629,580,00,00,00,03,9E,08,00,00,Benign
1100000009.407307,434,03,EA,A0,AE,3E,3E,5E,80,Benign
1100000009.407308,6E0,00,E1,00,E3,00,E7,00,E3,Benign
1100000009.407309,498,87,FF,BF,FC,EC,80,43,81,Benign
1100000009.408308,230,27,00,06,62,84,00,18,00,Benign
1100000009.408309,153,00,00,00,04,00,0C,00,04,Benign
1100000009.40831,662,4C,20,00,00,40,00,00,00,Benign
1100000009.409329,19C,12,60,20,11,82,00,27,20,Benign
1100000009.40933,00E,20,52,96,02,08,09,75,B4,Benign
1100000009.409331,69E,04,40,04,7D,1F,C0,15,02,Benign
1100000009.409332,125,90,00,3F,1F,3A,E3,89,60,Benign
1100000009.410329,354,1F,F9,C0,00,00,04,B9,00,Benign
1100000009.410331,5E1,89,3F,E0,0B,0A,00,3C,80,Benign
1100000009.410346,28B,00,00,00,00,00,00,00,00,Benign
1100000009.410348,0D0,4A,61,0C,60,E5,01,0D,00,Benign
1100000009.410349,033,00,07,98,00,0E,40,07,D0,Benign
1100000009.411327,3C1,7B,55,1F,BC,06,5E,29,2E,Benign
1100000009.411328,274,00,F2,09,F5,10,7C,86,65,Benign
1100000009.411329,0C0,20,00,00,00,00,00,00,00,Benign
1100000009.41133,0A7,20,10,F8,64,D1,25,B0,A0,Benign
1100000009.412392,03D,00,00,32,80,00,00,00,00,Benign
1100000009.412394,03C,00,00,04,00,39,00,00,00,Benign
1100000009.412395,207,24,04,60,48,12,9E,94,D0,Benign
1100000009.412396,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.41339,4C9,01,99,15,82,0D,00,F6,4B,Benign
1100000009.413391,4CB,80,00,00,00,00,0E,00,00,Benign
1100000009.413392,585,00,40,00,00,00,02,00,18,Benign
1100000009.413393,280,18,E0,02,70,00,00,00,00,Benign
1100000009.414411,1D6,02,0B,80,80,30,24,40,80,Benign
1100000009.41541,6E0,00,E1,00,E3,00,DD,00,E3,Benign
1100000009.417076,107,00,00,00,00,00,00,00,00,Benign
1100000009.418114,FFF,00,00,00,00,00,00,00,00,Benign
1100000009.418115,0BA,06,A8,0D,84,10,00,05,18,Benign
1100000009.418116,0D0,52,61,0C,60,E4,01,0D,00,Benign
1100000009.419098,033,00,07,90,00,0E,80,07,D0,Benign
1100000009.419099,2E1,00,00,00,00,00,00,00,04,Benign
1100000009.4191,00E,20,52,96,02,08,09,75,BA,Benign
1100000009.419101,125,90,00,3F,1F,3A,E3,6B,60,Benign
1100000009.420118,354,1F,F9,C0,00,00,04,B9,00,Benign
1100000009.420119,5E1,89,3F,E0,0B,0A,00,3C,80,Benign
1100000009.42012,162,00,08,00,43,EA,11,F4,CE,Benign
1100000009.420121,0A7,20,10,F9,E4,D1,25,B0,A0,Benign
1100000009.420122,55C,10,1B,00,00,41,82,30,00,Benign
1100000009.421139,577,00,00,08,00,00,00,01,46,Benign
1100000009.425265,193,00,08,08,03,E6,F8,00,00,Benign
1100000009.426287,20E,4E,20,03,A0,85,3F,8F,FF,Benign
1100000009.426289,2C1,01,F3,6F,C7,CB,1F,02,F4,Benign
1100000009.42629,522,DF,7F,D0,68,11,68,32,DC,Benign
1100000009.42629,366,79,DD,C8,02,01,47,CE,38,Benign
1100000009.427308,580,00,00,00,03,96,88,00,00,Benign
1100000009.427309,434,04,0A,A0,AE,3E,5E,5E,80,Benign
